id_tarifa,id_region,mes_x,base,intermedia,punta,id_infraestructura,mes_y,distribucion,capacidad,estado,municipio,division
1445,1276,FEBRERO,0.8524,1.4225,1.6441,1445,FEBRERO,127.75,323.11,HIDALGO,AGUA BLANCA DE ITURBIDE,GOLFO CENTRO
1445,1276,FEBRERO,0.8524,1.4225,1.6441,1939,ABRIL,127.75,336.01,HIDALGO,AGUA BLANCA DE ITURBIDE,GOLFO CENTRO
1445,1276,FEBRERO,0.8524,1.4225,1.6441,3112,JUNIO,127.75,350.71,HIDALGO,AGUA BLANCA DE ITURBIDE,GOLFO CENTRO
1446,463,FEBRERO,0.8524,1.4225,1.6441,434,ENERO,127.75,320.96,HIDALGO,YAHUALICA,GOLFO CENTRO
1446,463,FEBRERO,0.8524,1.4225,1.6441,1446,FEBRERO,127.75,323.11,HIDALGO,YAHUALICA,GOLFO CENTRO
1446,463,FEBRERO,0.8524,1.4225,1.6441,1920,ABRIL,127.75,336.01,HIDALGO,YAHUALICA,GOLFO CENTRO
1447,1277,FEBRERO,0.8934,1.5753,1.7744,1447,FEBRERO,153.53,320.11,HIDALGO,FRANCISCO I. MADERO,CENTRO ORIENTE
1448,471,FEBRERO,0.8524,1.4225,1.6441,442,ENERO,127.75,320.96,HIDALGO,ZACUALTIPAN DE ANGELES,GOLFO CENTRO
1448,471,FEBRERO,0.8524,1.4225,1.6441,1448,FEBRERO,127.75,323.11,HIDALGO,ZACUALTIPAN DE ANGELES,GOLFO CENTRO
1449,451,FEBRERO,0.8524,1.4225,1.6441,422,ENERO,127.75,320.96,HIDALGO,LOLOTLA,GOLFO CENTRO
1449,451,FEBRERO,0.8524,1.4225,1.6441,1449,FEBRERO,127.75,323.11,HIDALGO,LOLOTLA,GOLFO CENTRO
1449,451,FEBRERO,0.8524,1.4225,1.6441,1928,ABRIL,127.75,336.01,HIDALGO,LOLOTLA,GOLFO CENTRO
1449,451,FEBRERO,0.8524,1.4225,1.6441,2733,MAYO,127.75,337.76,HIDALGO,LOLOTLA,GOLFO CENTRO
1450,1278,FEBRERO,0.8934,1.5753,1.7744,1450,FEBRERO,153.53,320.11,HIDALGO,ATOTONILCO EL GRANDE,CENTRO ORIENTE
1450,1278,FEBRERO,0.8934,1.5753,1.7744,2725,MAYO,153.53,334.63,HIDALGO,ATOTONILCO EL GRANDE,CENTRO ORIENTE
1451,435,FEBRERO,0.8934,1.5753,1.7744,406,ENERO,153.53,317.98,HIDALGO,ACTOPAN,CENTRO ORIENTE
1451,435,FEBRERO,0.8934,1.5753,1.7744,1451,FEBRERO,153.53,320.11,HIDALGO,ACTOPAN,CENTRO ORIENTE
1451,435,FEBRERO,0.8934,1.5753,1.7744,1923,ABRIL,153.53,332.89,HIDALGO,ACTOPAN,CENTRO ORIENTE
1451,435,FEBRERO,0.8934,1.5753,1.7744,3125,JUNIO,153.53,347.46,HIDALGO,ACTOPAN,CENTRO ORIENTE
1452,1279,FEBRERO,0.8524,1.4225,1.6441,1452,FEBRERO,127.75,323.11,HIDALGO,HUAUTLA,GOLFO CENTRO
1452,1279,FEBRERO,0.8524,1.4225,1.6441,1933,ABRIL,127.75,336.01,HIDALGO,HUAUTLA,GOLFO CENTRO
1452,1279,FEBRERO,0.8524,1.4225,1.6441,3107,JUNIO,127.75,350.71,HIDALGO,HUAUTLA,GOLFO CENTRO
1453,1280,FEBRERO,0.8524,1.4225,1.6441,1453,FEBRERO,127.75,323.11,HIDALGO,HUAUTLA,GOLFO CENTRO Y ORIENTE
1453,1280,FEBRERO,0.8524,1.4225,1.6441,1934,ABRIL,127.75,336.01,HIDALGO,HUAUTLA,GOLFO CENTRO Y ORIENTE
1454,479,FEBRERO,0.8934,1.5753,1.7744,450,ENERO,153.53,317.98,HIDALGO,TETEPANGO,CENTRO ORIENTE
1454,479,FEBRERO,0.8934,1.5753,1.7744,1454,FEBRERO,153.53,320.11,HIDALGO,TETEPANGO,CENTRO ORIENTE
1454,479,FEBRERO,0.8934,1.5753,1.7744,2735,MAYO,153.53,334.63,HIDALGO,TETEPANGO,CENTRO ORIENTE
1455,453,FEBRERO,0.8934,1.5753,1.7744,424,ENERO,153.53,317.98,HIDALGO,TEZONTEPEC DE ALDAMA,CENTRO ORIENTE
1455,453,FEBRERO,0.8934,1.5753,1.7744,1455,FEBRERO,153.53,320.11,HIDALGO,TEZONTEPEC DE ALDAMA,CENTRO ORIENTE
1456,454,FEBRERO,0.7951,1.3775,1.544,425,ENERO,100.61,320.96,HIDALGO,LA MISION,BAJÍO
1456,454,FEBRERO,0.7951,1.3775,1.544,1456,FEBRERO,208.44,297.28,HIDALGO,LA MISION,BAJÍO
1456,454,FEBRERO,0.7951,1.3775,1.544,1924,ABRIL,100.61,336.01,HIDALGO,LA MISION,BAJÍO
1456,454,FEBRERO,0.7951,1.3775,1.544,3108,JUNIO,100.61,350.71,HIDALGO,LA MISION,BAJÍO
1457,481,FEBRERO,0.8524,1.4225,1.6441,452,ENERO,127.75,320.96,HIDALGO,TIANGUISTENGO,GOLFO CENTRO
1457,481,FEBRERO,0.8524,1.4225,1.6441,1457,FEBRERO,127.75,323.11,HIDALGO,TIANGUISTENGO,GOLFO CENTRO
1457,481,FEBRERO,0.8524,1.4225,1.6441,2726,MAYO,127.75,337.76,HIDALGO,TIANGUISTENGO,GOLFO CENTRO
1458,1281,FEBRERO,0.8524,1.4225,1.6441,1458,FEBRERO,127.75,323.11,HIDALGO,HUAZALINGO,GOLFO CENTRO
1458,1281,FEBRERO,0.8524,1.4225,1.6441,2750,MAYO,127.75,337.76,HIDALGO,HUAZALINGO,GOLFO CENTRO
1459,445,FEBRERO,0.8934,1.5753,1.7744,416,ENERO,153.53,317.98,HIDALGO,CHILCUAUTLA,CENTRO ORIENTE
1459,445,FEBRERO,0.8934,1.5753,1.7744,1459,FEBRERO,153.53,320.11,HIDALGO,CHILCUAUTLA,CENTRO ORIENTE
1460,442,FEBRERO,0.8934,1.5753,1.7744,413,ENERO,153.53,317.98,HIDALGO,TEPETITLAN,CENTRO ORIENTE
1460,442,FEBRERO,0.8934,1.5753,1.7744,1460,FEBRERO,153.53,320.11,HIDALGO,TEPETITLAN,CENTRO ORIENTE
1460,442,FEBRERO,0.8934,1.5753,1.7744,2731,MAYO,153.53,334.63,HIDALGO,TEPETITLAN,CENTRO ORIENTE
1460,442,FEBRERO,0.8934,1.5753,1.7744,3119,JUNIO,153.53,347.46,HIDALGO,TEPETITLAN,CENTRO ORIENTE
1461,1282,FEBRERO,0.8974,1.5724,1.7877,1461,FEBRERO,100.61,323.11,HIDALGO,TLAHUILTEPA,BAJÍO Y GOLFO CENTRO
1461,1282,FEBRERO,0.8974,1.5724,1.7877,1925,ABRIL,100.61,336.01,HIDALGO,TLAHUILTEPA,BAJÍO Y GOLFO CENTRO
1461,1282,FEBRERO,0.8974,1.5724,1.7877,2736,MAYO,100.61,337.76,HIDALGO,TLAHUILTEPA,BAJÍO Y GOLFO CENTRO
1462,1283,FEBRERO,0.8934,1.5753,1.7744,1462,FEBRERO,153.53,320.11,HIDALGO,CHAPANTONGO,CENTRO ORIENTE
1462,1283,FEBRERO,0.8934,1.5753,1.7744,3114,JUNIO,153.53,347.46,HIDALGO,CHAPANTONGO,CENTRO ORIENTE
1463,439,FEBRERO,0.8974,1.5724,1.7877,410,ENERO,100.61,320.96,HIDALGO,CARDONAL,BAJÍO
1463,439,FEBRERO,0.8974,1.5724,1.7877,1463,FEBRERO,100.61,323.11,HIDALGO,CARDONAL,BAJÍO
1463,439,FEBRERO,0.8974,1.5724,1.7877,2744,MAYO,100.61,337.76,HIDALGO,CARDONAL,BAJÍO
1464,430,FEBRERO,0.8974,1.5724,1.7877,401,ENERO,100.61,320.96,HIDALGO,NICOLAS FLORES,BAJÍO
1464,430,FEBRERO,0.8974,1.5724,1.7877,1464,FEBRERO,100.61,323.11,HIDALGO,NICOLAS FLORES,BAJÍO
1464,430,FEBRERO,0.8974,1.5724,1.7877,1938,ABRIL,100.61,336.01,HIDALGO,NICOLAS FLORES,BAJÍO
1464,430,FEBRERO,0.8974,1.5724,1.7877,2732,MAYO,100.61,337.76,HIDALGO,NICOLAS FLORES,BAJÍO
1465,1284,FEBRERO,0.8524,1.4225,1.6441,1465,FEBRERO,127.75,323.11,HIDALGO,TLANCHINOL,GOLFO CENTRO
1466,1285,FEBRERO,0.8974,1.5724,1.7877,1466,FEBRERO,100.61,323.11,HIDALGO,TEPEHUACAN DE GUERRERO,BAJÍO Y GOLFO CENTRO
1467,1286,FEBRERO,0.8974,1.5724,1.7877,1467,FEBRERO,100.61,323.11,HIDALGO,PISAFLORES,BAJÍO
1467,1286,FEBRERO,0.8974,1.5724,1.7877,2742,MAYO,100.61,337.76,HIDALGO,PISAFLORES,BAJÍO
1468,1287,FEBRERO,0.8934,1.5753,1.7744,1468,FEBRERO,153.53,320.11,HIDALGO,OMITLAN DE JUAREZ,CENTRO ORIENTE
1468,1287,FEBRERO,0.8934,1.5753,1.7744,1936,ABRIL,153.53,332.89,HIDALGO,OMITLAN DE JUAREZ,CENTRO ORIENTE
1469,534,FEBRERO,0.8636,1.5199,1.7067,505,ENERO,164.54,320.96,JALISCO,ZAPOTILTIC,JALISCO
1469,534,FEBRERO,0.8636,1.5199,1.7067,1469,FEBRERO,164.54,323.11,JALISCO,ZAPOTILTIC,JALISCO
1470,1288,FEBRERO,0.8955,1.5746,1.7698,1470,FEBRERO,159.57,322.98,JALISCO,CASIMIRO CASTILLO,CENTRO OCCIDENTE
1470,1288,FEBRERO,0.8955,1.5746,1.7698,1953,ABRIL,159.57,335.88,JALISCO,CASIMIRO CASTILLO,CENTRO OCCIDENTE
1470,1288,FEBRERO,0.8955,1.5746,1.7698,3136,JUNIO,159.57,350.57,JALISCO,CASIMIRO CASTILLO,CENTRO OCCIDENTE
1471,1289,FEBRERO,0.8636,1.5199,1.7067,1471,FEBRERO,164.54,323.11,JALISCO,HOSTOTIPAQUILLO,JALISCO
1472,1290,FEBRERO,0.8636,1.5199,1.7067,1472,FEBRERO,164.54,323.11,JALISCO,CUQUIO,JALISCO
1472,1290,FEBRERO,0.8636,1.5199,1.7067,1950,ABRIL,164.54,336.01,JALISCO,CUQUIO,JALISCO
1473,1291,FEBRERO,0.8636,1.5199,1.7067,1473,FEBRERO,164.54,323.11,JALISCO,ATENGO,JALISCO
1474,1292,FEBRERO,0.8636,1.5199,1.7067,1474,FEBRERO,164.54,323.11,JALISCO,PUERTO VALLARTA,JALISCO
1475,1293,FEBRERO,0.8636,1.5199,1.7067,1475,FEBRERO,164.54,323.11,JALISCO,ZAPOTLAN DEL REY,JALISCO
1476,1294,FEBRERO,0.8636,1.5199,1.7067,1476,FEBRERO,164.54,323.11,JALISCO,TENAMAXTLAN,JALISCO
1476,1294,FEBRERO,0.8636,1.5199,1.7067,2773,MAYO,164.54,337.76,JALISCO,TENAMAXTLAN,JALISCO
1477,545,FEBRERO,0.8636,1.5199,1.7067,516,ENERO,164.54,320.96,JALISCO,GUACHINANGO,JALISCO
1477,545,FEBRERO,0.8636,1.5199,1.7067,1477,FEBRERO,164.54,323.11,JALISCO,GUACHINANGO,JALISCO
1478,1295,FEBRERO,0.8636,1.5199,1.7067,1478,FEBRERO,164.54,323.11,JALISCO,YAHUALICA DE GONZALEZ GALLO,JALISCO
1478,1295,FEBRERO,0.8636,1.5199,1.7067,1957,ABRIL,164.54,336.01,JALISCO,YAHUALICA DE GONZALEZ GALLO,JALISCO
1479,1296,FEBRERO,0.8974,1.5724,1.7877,1479,FEBRERO,100.61,323.11,JALISCO,SAN DIEGO DE ALEJANDRIA,BAJÍO
1479,1296,FEBRERO,0.8974,1.5724,1.7877,1962,ABRIL,100.61,336.01,JALISCO,SAN DIEGO DE ALEJANDRIA,BAJÍO
1480,532,FEBRERO,0.8636,1.5199,1.7067,503,ENERO,164.54,320.96,JALISCO,IXTLAHUACAN DE LOS MEMBRILLOS,JALISCO
1480,532,FEBRERO,0.8636,1.5199,1.7067,1480,FEBRERO,164.54,323.11,JALISCO,IXTLAHUACAN DE LOS MEMBRILLOS,JALISCO
1480,532,FEBRERO,0.8636,1.5199,1.7067,3147,JUNIO,164.54,350.71,JALISCO,IXTLAHUACAN DE LOS MEMBRILLOS,JALISCO
1481,496,FEBRERO,0.8636,1.5199,1.7067,467,ENERO,164.54,320.96,JALISCO,AYUTLA,JALISCO
1481,496,FEBRERO,0.8636,1.5199,1.7067,1481,FEBRERO,164.54,323.11,JALISCO,AYUTLA,JALISCO
1481,496,FEBRERO,0.8636,1.5199,1.7067,3146,JUNIO,164.54,350.71,JALISCO,AYUTLA,JALISCO
1482,1297,FEBRERO,0.8955,1.5746,1.7698,1482,FEBRERO,159.57,322.98,JALISCO,ARANDAS,CENTRO OCCIDENTE
1482,1297,FEBRERO,0.8955,1.5746,1.7698,2780,MAYO,159.57,337.63,JALISCO,ARANDAS,CENTRO OCCIDENTE
1482,1297,FEBRERO,0.8955,1.5746,1.7698,3154,JUNIO,159.57,350.57,JALISCO,ARANDAS,CENTRO OCCIDENTE
1483,1298,FEBRERO,0.8955,1.5746,1.7698,1483,FEBRERO,159.57,322.98,JALISCO,ARANDAS,CENTRO OCCIDENTE Y JALISCO
1483,1298,FEBRERO,0.8955,1.5746,1.7698,2781,MAYO,159.57,337.63,JALISCO,ARANDAS,CENTRO OCCIDENTE Y JALISCO
1483,1298,FEBRERO,0.8955,1.5746,1.7698,3155,JUNIO,159.57,350.57,JALISCO,ARANDAS,CENTRO OCCIDENTE Y JALISCO
1484,1299,FEBRERO,0.8636,1.5199,1.7067,1484,FEBRERO,164.54,323.11,JALISCO,TECHALUTA DE MONTENEGRO,JALISCO
1484,1299,FEBRERO,0.8636,1.5199,1.7067,2766,MAYO,164.54,337.76,JALISCO,TECHALUTA DE MONTENEGRO,JALISCO
1485,515,FEBRERO,0.8955,1.5746,1.7698,486,ENERO,159.57,320.84,JALISCO,MAZAMITLA,CENTRO OCCIDENTE
1485,515,FEBRERO,0.8955,1.5746,1.7698,1485,FEBRERO,159.57,322.98,JALISCO,MAZAMITLA,CENTRO OCCIDENTE
1485,515,FEBRERO,0.8955,1.5746,1.7698,1972,ABRIL,159.57,335.88,JALISCO,MAZAMITLA,CENTRO OCCIDENTE
1485,515,FEBRERO,0.8955,1.5746,1.7698,2774,MAYO,159.57,337.63,JALISCO,MAZAMITLA,CENTRO OCCIDENTE
1486,516,FEBRERO,0.8955,1.5746,1.7698,487,ENERO,159.57,320.84,JALISCO,MAZAMITLA,CENTRO OCCIDENTE Y JALISCO
1486,516,FEBRERO,0.8955,1.5746,1.7698,1486,FEBRERO,159.57,322.98,JALISCO,MAZAMITLA,CENTRO OCCIDENTE Y JALISCO
1486,516,FEBRERO,0.8955,1.5746,1.7698,1973,ABRIL,159.57,335.88,JALISCO,MAZAMITLA,CENTRO OCCIDENTE Y JALISCO
1486,516,FEBRERO,0.8955,1.5746,1.7698,2775,MAYO,159.57,337.63,JALISCO,MAZAMITLA,CENTRO OCCIDENTE Y JALISCO
1487,513,FEBRERO,0.8636,1.5199,1.7067,484,ENERO,164.54,320.96,JALISCO,ETZATLAN,JALISCO
1487,513,FEBRERO,0.8636,1.5199,1.7067,1487,FEBRERO,164.54,323.11,JALISCO,ETZATLAN,JALISCO
1487,513,FEBRERO,0.8636,1.5199,1.7067,2768,MAYO,164.54,337.76,JALISCO,ETZATLAN,JALISCO
1488,530,FEBRERO,0.8636,1.5199,1.7067,501,ENERO,164.54,320.96,JALISCO,EL GRULLO,JALISCO
1488,530,FEBRERO,0.8636,1.5199,1.7067,1488,FEBRERO,164.54,323.11,JALISCO,EL GRULLO,JALISCO
1488,530,FEBRERO,0.8636,1.5199,1.7067,2757,MAYO,164.54,337.76,JALISCO,EL GRULLO,JALISCO
1489,1300,FEBRERO,0.8636,1.5199,1.7067,1489,FEBRERO,164.54,323.11,JALISCO,TLAJOMULCO DE ZUNIGA,JALISCO
1489,1300,FEBRERO,0.8636,1.5199,1.7067,3153,JUNIO,164.54,350.71,JALISCO,TLAJOMULCO DE ZUNIGA,JALISCO
1490,1301,FEBRERO,0.8636,1.5199,1.7067,1490,FEBRERO,164.54,323.11,JALISCO,JUANACATLAN,JALISCO
1491,522,FEBRERO,0.8974,1.5724,1.7877,493,ENERO,100.61,320.96,JALISCO,TEOCALTICHE,BAJÍO
1491,522,FEBRERO,0.8974,1.5724,1.7877,1491,FEBRERO,100.61,323.11,JALISCO,TEOCALTICHE,BAJÍO
1492,523,FEBRERO,0.8636,1.5199,1.7067,494,ENERO,164.54,320.96,JALISCO,TEOCALTICHE,JALISCO
1492,523,FEBRERO,0.8636,1.5199,1.7067,1492,FEBRERO,164.54,323.11,JALISCO,TEOCALTICHE,JALISCO
1493,1302,FEBRERO,0.8636,1.5199,1.7067,1493,FEBRERO,164.54,323.11,JALISCO,TONALA,JALISCO
1493,1302,FEBRERO,0.8636,1.5199,1.7067,3145,JUNIO,164.54,350.71,JALISCO,TONALA,JALISCO
1494,482,FEBRERO,0.8636,1.5199,1.7067,453,ENERO,164.54,320.96,JALISCO,AMECA,JALISCO
1494,482,FEBRERO,0.8636,1.5199,1.7067,1494,FEBRERO,164.54,323.11,JALISCO,AMECA,JALISCO
1494,482,FEBRERO,0.8636,1.5199,1.7067,1964,ABRIL,164.54,336.01,JALISCO,AMECA,JALISCO
1495,1303,FEBRERO,0.8636,1.5199,1.7067,1495,FEBRERO,164.54,323.11,JALISCO,SAYULA,JALISCO
1495,1303,FEBRERO,0.8636,1.5199,1.7067,3134,JUNIO,164.54,350.71,JALISCO,SAYULA,JALISCO
1496,531,FEBRERO,0.8636,1.5199,1.7067,502,ENERO,164.54,320.96,JALISCO,MIXTLAN,JALISCO
1496,531,FEBRERO,0.8636,1.5199,1.7067,1496,FEBRERO,164.54,323.11,JALISCO,MIXTLAN,JALISCO
1496,531,FEBRERO,0.8636,1.5199,1.7067,1969,ABRIL,164.54,336.01,JALISCO,MIXTLAN,JALISCO
1497,1304,FEBRERO,0.8636,1.5199,1.7067,1497,FEBRERO,164.54,323.11,MICHOACÁN,ZAPOPAN,JALISCO
1498,1305,FEBRERO,0.8636,1.5199,1.7067,1498,FEBRERO,164.54,323.11,MICHOACÁN,CHIQUILISTLAN,JALISCO
1499,1306,FEBRERO,0.8636,1.5199,1.7067,1499,FEBRERO,164.54,323.11,MICHOACÁN,JAMAY,JALISCO
1500,1307,FEBRERO,0.8636,1.5199,1.7067,1500,FEBRERO,164.54,323.11,MICHOACÁN,MAZAMITLA,JALISCO
1501,1308,FEBRERO,0.8636,1.5199,1.7067,1501,FEBRERO,164.54,323.11,MICHOACÁN,AMATITAN,JALISCO
1502,1309,FEBRERO,0.8636,1.5199,1.7067,1502,FEBRERO,164.54,323.11,MICHOACÁN,TEOCALTICHE,JALISCO
1503,1310,FEBRERO,0.8636,1.5199,1.7067,1503,FEBRERO,164.54,323.11,MICHOACÁN,MAGDALENA,JALISCO
1504,45,MARZO,0.8991,1.5757,1.7914,9,ENERO,100.61,320.96,AGUASCALIENTES,JESUS MARIA,BAJÍO
1504,45,MARZO,0.8991,1.5757,1.7914,1207,FEBRERO,100.61,323.11,AGUASCALIENTES,JESUS MARIA,BAJÍO
1504,45,MARZO,0.8991,1.5757,1.7914,1504,MARZO,100.61,323.87,AGUASCALIENTES,JESUS MARIA,BAJÍO
1504,45,MARZO,0.8991,1.5757,1.7914,1635,ABRIL,100.61,336.01,AGUASCALIENTES,JESUS MARIA,BAJÍO
1504,45,MARZO,0.8991,1.5757,1.7914,2448,MAYO,100.61,337.76,AGUASCALIENTES,JESUS MARIA,BAJÍO
1504,45,MARZO,0.8991,1.5757,1.7914,2821,JUNIO,100.61,350.71,AGUASCALIENTES,JESUS MARIA,BAJÍO
1504,45,MARZO,0.8991,1.5757,1.7914,3622,JULIO,100.61,346.57,AGUASCALIENTES,JESUS MARIA,BAJÍO
1504,45,MARZO,0.8991,1.5757,1.7914,3823,AGOSTO,100.61,345.9,AGUASCALIENTES,JESUS MARIA,BAJÍO
1504,45,MARZO,0.8991,1.5757,1.7914,4035,SEPTIEMBRE,100.61,337.96,AGUASCALIENTES,JESUS MARIA,BAJÍO
1504,45,MARZO,0.8991,1.5757,1.7914,4120,OCTUBRE,100.61,337.06,AGUASCALIENTES,JESUS MARIA,BAJÍO
1504,45,MARZO,0.8991,1.5757,1.7914,4252,NOVIEMBRE,100.61,340.22,AGUASCALIENTES,JESUS MARIA,BAJÍO
1504,45,MARZO,0.8991,1.5757,1.7914,4398,DICIEMBRE,100.61,344.52,AGUASCALIENTES,JESUS MARIA,BAJÍO
1505,40,MARZO,0.8991,1.5757,1.7914,4,ENERO,100.61,320.96,AGUASCALIENTES,TEPEZALA,BAJÍO
1505,40,MARZO,0.8991,1.5757,1.7914,1209,FEBRERO,100.61,323.11,AGUASCALIENTES,TEPEZALA,BAJÍO
1505,40,MARZO,0.8991,1.5757,1.7914,1505,MARZO,100.61,323.87,AGUASCALIENTES,TEPEZALA,BAJÍO
1505,40,MARZO,0.8991,1.5757,1.7914,1633,ABRIL,100.61,336.01,AGUASCALIENTES,TEPEZALA,BAJÍO
1505,40,MARZO,0.8991,1.5757,1.7914,2444,MAYO,100.61,337.76,AGUASCALIENTES,TEPEZALA,BAJÍO
1505,40,MARZO,0.8991,1.5757,1.7914,2814,JUNIO,100.61,350.71,AGUASCALIENTES,TEPEZALA,BAJÍO
1505,40,MARZO,0.8991,1.5757,1.7914,3623,JULIO,100.61,346.57,AGUASCALIENTES,TEPEZALA,BAJÍO
1505,40,MARZO,0.8991,1.5757,1.7914,3819,AGOSTO,100.61,345.9,AGUASCALIENTES,TEPEZALA,BAJÍO
1505,40,MARZO,0.8991,1.5757,1.7914,4037,SEPTIEMBRE,100.61,337.96,AGUASCALIENTES,TEPEZALA,BAJÍO
1505,40,MARZO,0.8991,1.5757,1.7914,4121,OCTUBRE,100.61,337.06,AGUASCALIENTES,TEPEZALA,BAJÍO
1505,40,MARZO,0.8991,1.5757,1.7914,4243,NOVIEMBRE,100.61,340.22,AGUASCALIENTES,TEPEZALA,BAJÍO
1505,40,MARZO,0.8991,1.5757,1.7914,4404,DICIEMBRE,100.61,344.52,AGUASCALIENTES,TEPEZALA,BAJÍO
1506,39,MARZO,0.8991,1.5757,1.7914,3,ENERO,100.61,320.96,AGUASCALIENTES,CALVILLO,BAJÍO
1506,39,MARZO,0.8991,1.5757,1.7914,1204,FEBRERO,100.61,323.11,AGUASCALIENTES,CALVILLO,BAJÍO
1506,39,MARZO,0.8991,1.5757,1.7914,1506,MARZO,100.61,323.87,AGUASCALIENTES,CALVILLO,BAJÍO
1506,39,MARZO,0.8991,1.5757,1.7914,1642,ABRIL,100.61,336.01,AGUASCALIENTES,CALVILLO,BAJÍO
1506,39,MARZO,0.8991,1.5757,1.7914,2441,MAYO,100.61,337.76,AGUASCALIENTES,CALVILLO,BAJÍO
1506,39,MARZO,0.8991,1.5757,1.7914,2822,JUNIO,100.61,350.71,AGUASCALIENTES,CALVILLO,BAJÍO
1506,39,MARZO,0.8991,1.5757,1.7914,3631,JULIO,100.61,346.57,AGUASCALIENTES,CALVILLO,BAJÍO
1506,39,MARZO,0.8991,1.5757,1.7914,3822,AGOSTO,100.61,345.9,AGUASCALIENTES,CALVILLO,BAJÍO
1506,39,MARZO,0.8991,1.5757,1.7914,4041,SEPTIEMBRE,100.61,337.96,AGUASCALIENTES,CALVILLO,BAJÍO
1506,39,MARZO,0.8991,1.5757,1.7914,4115,OCTUBRE,100.61,337.06,AGUASCALIENTES,CALVILLO,BAJÍO
1506,39,MARZO,0.8991,1.5757,1.7914,4242,NOVIEMBRE,100.61,340.22,AGUASCALIENTES,CALVILLO,BAJÍO
1506,39,MARZO,0.8991,1.5757,1.7914,4397,DICIEMBRE,100.61,344.52,AGUASCALIENTES,CALVILLO,BAJÍO
1507,38,MARZO,0.8991,1.5757,1.7914,2,ENERO,100.61,320.96,AGUASCALIENTES,SAN FRANCISCO DE LOS ROMO,BAJÍO
1507,38,MARZO,0.8991,1.5757,1.7914,1206,FEBRERO,100.61,323.11,AGUASCALIENTES,SAN FRANCISCO DE LOS ROMO,BAJÍO
1507,38,MARZO,0.8991,1.5757,1.7914,1507,MARZO,100.61,323.87,AGUASCALIENTES,SAN FRANCISCO DE LOS ROMO,BAJÍO
1507,38,MARZO,0.8991,1.5757,1.7914,1634,ABRIL,100.61,336.01,AGUASCALIENTES,SAN FRANCISCO DE LOS ROMO,BAJÍO
1507,38,MARZO,0.8991,1.5757,1.7914,2438,MAYO,100.61,337.76,AGUASCALIENTES,SAN FRANCISCO DE LOS ROMO,BAJÍO
1507,38,MARZO,0.8991,1.5757,1.7914,2818,JUNIO,100.61,350.71,AGUASCALIENTES,SAN FRANCISCO DE LOS ROMO,BAJÍO
1507,38,MARZO,0.8991,1.5757,1.7914,3630,JULIO,100.61,346.57,AGUASCALIENTES,SAN FRANCISCO DE LOS ROMO,BAJÍO
1507,38,MARZO,0.8991,1.5757,1.7914,3824,AGOSTO,100.61,345.9,AGUASCALIENTES,SAN FRANCISCO DE LOS ROMO,BAJÍO
1507,38,MARZO,0.8991,1.5757,1.7914,4036,SEPTIEMBRE,100.61,337.96,AGUASCALIENTES,SAN FRANCISCO DE LOS ROMO,BAJÍO
1507,38,MARZO,0.8991,1.5757,1.7914,4116,OCTUBRE,100.61,337.06,AGUASCALIENTES,SAN FRANCISCO DE LOS ROMO,BAJÍO
1507,38,MARZO,0.8991,1.5757,1.7914,4244,NOVIEMBRE,100.61,340.22,AGUASCALIENTES,SAN FRANCISCO DE LOS ROMO,BAJÍO
1507,38,MARZO,0.8991,1.5757,1.7914,4402,DICIEMBRE,100.61,344.52,AGUASCALIENTES,SAN FRANCISCO DE LOS ROMO,BAJÍO
1508,46,MARZO,0.8991,1.5757,1.7914,10,ENERO,100.61,320.96,AGUASCALIENTES,RINCON DE ROMOS,BAJÍO
1508,46,MARZO,0.8991,1.5757,1.7914,1203,FEBRERO,100.61,323.11,AGUASCALIENTES,RINCON DE ROMOS,BAJÍO
1508,46,MARZO,0.8991,1.5757,1.7914,1508,MARZO,100.61,323.87,AGUASCALIENTES,RINCON DE ROMOS,BAJÍO
1508,46,MARZO,0.8991,1.5757,1.7914,1643,ABRIL,100.61,336.01,AGUASCALIENTES,RINCON DE ROMOS,BAJÍO
1508,46,MARZO,0.8991,1.5757,1.7914,2443,MAYO,100.61,337.76,AGUASCALIENTES,RINCON DE ROMOS,BAJÍO
1508,46,MARZO,0.8991,1.5757,1.7914,2812,JUNIO,100.61,350.71,AGUASCALIENTES,RINCON DE ROMOS,BAJÍO
1508,46,MARZO,0.8991,1.5757,1.7914,3624,JULIO,100.61,346.57,AGUASCALIENTES,RINCON DE ROMOS,BAJÍO
1508,46,MARZO,0.8991,1.5757,1.7914,3820,AGOSTO,100.61,345.9,AGUASCALIENTES,RINCON DE ROMOS,BAJÍO
1508,46,MARZO,0.8991,1.5757,1.7914,4039,SEPTIEMBRE,100.61,337.96,AGUASCALIENTES,RINCON DE ROMOS,BAJÍO
1508,46,MARZO,0.8991,1.5757,1.7914,4122,OCTUBRE,100.61,337.06,AGUASCALIENTES,RINCON DE ROMOS,BAJÍO
1508,46,MARZO,0.8991,1.5757,1.7914,4247,NOVIEMBRE,100.61,340.22,AGUASCALIENTES,RINCON DE ROMOS,BAJÍO
1508,46,MARZO,0.8991,1.5757,1.7914,4405,DICIEMBRE,100.61,344.52,AGUASCALIENTES,RINCON DE ROMOS,BAJÍO
1509,43,MARZO,0.8991,1.5757,1.7914,7,ENERO,100.61,320.96,AGUASCALIENTES,COSIO,BAJÍO
