id_tarifa,id_region,anio_x,mes_x,base,intermedia,punta,id_infraestructura,anio_y,mes_y,distribucion,capacidad,estado,municipio,division
6,480,2023,ENERO,0.9731,1.688,1.8931,620,2023,AGOSTO,146.44,361.52,CHIAPAS,ACACOYAGUA,SURESTE
6,480,2023,ENERO,0.9731,1.688,1.8931,708,2023,SEPTIEMBRE,146.44,357.93,CHIAPAS,ACACOYAGUA,SURESTE
6,480,2023,ENERO,0.9731,1.688,1.8931,796,2023,OCTUBRE,146.44,358.48,CHIAPAS,ACACOYAGUA,SURESTE
6,480,2023,ENERO,0.9731,1.688,1.8931,884,2023,NOVIEMBRE,146.44,353.65,CHIAPAS,ACACOYAGUA,SURESTE
6,480,2023,ENERO,0.9731,1.688,1.8931,972,2023,DICIEMBRE,146.44,350.91,CHIAPAS,ACACOYAGUA,SURESTE
7,481,2023,ENERO,0.9834,1.563,1.8288,7,2023,ENERO,75.53,385.88,CHIHUAHUA,AHUMADA,NORTE
7,481,2023,ENERO,0.9834,1.563,1.8288,95,2023,FEBRERO,75.53,389.61,CHIHUAHUA,AHUMADA,NORTE
7,481,2023,ENERO,0.9834,1.563,1.8288,183,2023,MARZO,75.53,396.74,CHIHUAHUA,AHUMADA,NORTE
7,481,2023,ENERO,0.9834,1.563,1.8288,271,2023,ABRIL,75.53,402.38,CHIHUAHUA,AHUMADA,NORTE
7,481,2023,ENERO,0.9834,1.563,1.8288,358,2023,MAYO,75.53,412.41,CHIHUAHUA,AHUMADA,NORTE
7,481,2023,ENERO,0.9834,1.563,1.8288,445,2023,JUNIO,75.53,419.31,CHIHUAHUA,AHUMADA,NORTE
7,481,2023,ENERO,0.9834,1.563,1.8288,533,2023,JULIO,75.53,425.3,CHIHUAHUA,AHUMADA,NORTE
7,481,2023,ENERO,0.9834,1.563,1.8288,621,2023,AGOSTO,75.53,421.05,CHIHUAHUA,AHUMADA,NORTE
7,481,2023,ENERO,0.9834,1.563,1.8288,709,2023,SEPTIEMBRE,75.53,416.86,CHIHUAHUA,AHUMADA,NORTE
7,481,2023,ENERO,0.9834,1.563,1.8288,797,2023,OCTUBRE,75.53,417.51,CHIHUAHUA,AHUMADA,NORTE
7,481,2023,ENERO,0.9834,1.563,1.8288,885,2023,NOVIEMBRE,75.53,411.88,CHIHUAHUA,AHUMADA,NORTE
7,481,2023,ENERO,0.9834,1.563,1.8288,973,2023,DICIEMBRE,75.53,408.69,CHIHUAHUA,AHUMADA,NORTE
8,482,2023,ENERO,1.0636,1.7479,2.0431,8,2023,ENERO,90.51,385.88,CIUDAD DE MÉXICO,ALVARO OBREGON,"VALLE DE MÉXICO NORTE, CENTRO Y SUR"
8,482,2023,ENERO,1.0636,1.7479,2.0431,96,2023,FEBRERO,90.51,389.61,CIUDAD DE MÉXICO,ALVARO OBREGON,"VALLE DE MÉXICO NORTE, CENTRO Y SUR"
8,482,2023,ENERO,1.0636,1.7479,2.0431,184,2023,MARZO,90.51,396.74,CIUDAD DE MÉXICO,ALVARO OBREGON,"VALLE DE MÉXICO NORTE, CENTRO Y SUR"
8,482,2023,ENERO,1.0636,1.7479,2.0431,272,2023,ABRIL,90.51,402.38,CIUDAD DE MÉXICO,ALVARO OBREGON,"VALLE DE MÉXICO NORTE, CENTRO Y SUR"
8,482,2023,ENERO,1.0636,1.7479,2.0431,359,2023,MAYO,90.51,412.41,CIUDAD DE MÉXICO,ALVARO OBREGON,"VALLE DE MÉXICO NORTE, CENTRO Y SUR"
8,482,2023,ENERO,1.0636,1.7479,2.0431,446,2023,JUNIO,90.51,419.31,CIUDAD DE MÉXICO,ALVARO OBREGON,"VALLE DE MÉXICO NORTE, CENTRO Y SUR"
8,482,2023,ENERO,1.0636,1.7479,2.0431,534,2023,JULIO,90.51,425.3,CIUDAD DE MÉXICO,ALVARO OBREGON,"VALLE DE MÉXICO NORTE, CENTRO Y SUR"
8,482,2023,ENERO,1.0636,1.7479,2.0431,622,2023,AGOSTO,90.51,421.05,CIUDAD DE MÉXICO,ALVARO OBREGON,"VALLE DE MÉXICO NORTE, CENTRO Y SUR"
8,482,2023,ENERO,1.0636,1.7479,2.0431,710,2023,SEPTIEMBRE,90.51,416.86,CIUDAD DE MÉXICO,ALVARO OBREGON,"VALLE DE MÉXICO NORTE, CENTRO Y SUR"
8,482,2023,ENERO,1.0636,1.7479,2.0431,798,2023,OCTUBRE,90.51,417.51,CIUDAD DE MÉXICO,ALVARO OBREGON,"VALLE DE MÉXICO NORTE, CENTRO Y SUR"
8,482,2023,ENERO,1.0636,1.7479,2.0431,886,2023,NOVIEMBRE,90.51,411.88,CIUDAD DE MÉXICO,ALVARO OBREGON,"VALLE DE MÉXICO NORTE, CENTRO Y SUR"
8,482,2023,ENERO,1.0636,1.7479,2.0431,974,2023,DICIEMBRE,90.51,408.69,CIUDAD DE MÉXICO,ALVARO OBREGON,"VALLE DE MÉXICO NORTE, CENTRO Y SUR"
9,483,2023,ENERO,1.0636,1.7479,2.0431,9,2023,ENERO,90.51,385.88,CIUDAD DE MÉXICO,AZCAPOTZALCO,VALLE DE MÉXICO NORTE Y CENTRO
9,483,2023,ENERO,1.0636,1.7479,2.0431,97,2023,FEBRERO,90.51,389.61,CIUDAD DE MÉXICO,AZCAPOTZALCO,VALLE DE MÉXICO NORTE Y CENTRO
9,483,2023,ENERO,1.0636,1.7479,2.0431,185,2023,MARZO,90.51,396.74,CIUDAD DE MÉXICO,AZCAPOTZALCO,VALLE DE MÉXICO NORTE Y CENTRO
9,483,2023,ENERO,1.0636,1.7479,2.0431,273,2023,ABRIL,90.51,402.38,CIUDAD DE MÉXICO,AZCAPOTZALCO,VALLE DE MÉXICO NORTE Y CENTRO
9,483,2023,ENERO,1.0636,1.7479,2.0431,360,2023,MAYO,90.51,412.41,CIUDAD DE MÉXICO,AZCAPOTZALCO,VALLE DE MÉXICO NORTE Y CENTRO
9,483,2023,ENERO,1.0636,1.7479,2.0431,447,2023,JUNIO,90.51,419.31,CIUDAD DE MÉXICO,AZCAPOTZALCO,VALLE DE MÉXICO NORTE Y CENTRO
9,483,2023,ENERO,1.0636,1.7479,2.0431,535,2023,JULIO,90.51,425.3,CIUDAD DE MÉXICO,AZCAPOTZALCO,VALLE DE MÉXICO NORTE Y CENTRO
9,483,2023,ENERO,1.0636,1.7479,2.0431,623,2023,AGOSTO,90.51,421.05,CIUDAD DE MÉXICO,AZCAPOTZALCO,VALLE DE MÉXICO NORTE Y CENTRO
9,483,2023,ENERO,1.0636,1.7479,2.0431,711,2023,SEPTIEMBRE,90.51,416.86,CIUDAD DE MÉXICO,AZCAPOTZALCO,VALLE DE MÉXICO NORTE Y CENTRO
9,483,2023,ENERO,1.0636,1.7479,2.0431,799,2023,OCTUBRE,90.51,417.51,CIUDAD DE MÉXICO,AZCAPOTZALCO,VALLE DE MÉXICO NORTE Y CENTRO
9,483,2023,ENERO,1.0636,1.7479,2.0431,887,2023,NOVIEMBRE,90.51,411.88,CIUDAD DE MÉXICO,AZCAPOTZALCO,VALLE DE MÉXICO NORTE Y CENTRO
9,483,2023,ENERO,1.0636,1.7479,2.0431,975,2023,DICIEMBRE,90.51,408.69,CIUDAD DE MÉXICO,AZCAPOTZALCO,VALLE DE MÉXICO NORTE Y CENTRO
10,484,2023,ENERO,1.0665,1.7602,2.0551,10,2023,ENERO,63.69,385.88,CIUDAD DE MÉXICO,BENITO JUAREZ,VALLE DE MÉXICO CENTRO
10,484,2023,ENERO,1.0665,1.7602,2.0551,98,2023,FEBRERO,63.69,389.61,CIUDAD DE MÉXICO,BENITO JUAREZ,VALLE DE MÉXICO CENTRO
10,484,2023,ENERO,1.0665,1.7602,2.0551,186,2023,MARZO,63.69,396.74,CIUDAD DE MÉXICO,BENITO JUAREZ,VALLE DE MÉXICO CENTRO
10,484,2023,ENERO,1.0665,1.7602,2.0551,274,2023,ABRIL,63.69,402.38,CIUDAD DE MÉXICO,BENITO JUAREZ,VALLE DE MÉXICO CENTRO
10,484,2023,ENERO,1.0665,1.7602,2.0551,361,2023,MAYO,63.69,412.41,CIUDAD DE MÉXICO,BENITO JUAREZ,VALLE DE MÉXICO CENTRO
10,484,2023,ENERO,1.0665,1.7602,2.0551,448,2023,JUNIO,63.69,419.31,CIUDAD DE MÉXICO,BENITO JUAREZ,VALLE DE MÉXICO CENTRO
10,484,2023,ENERO,1.0665,1.7602,2.0551,536,2023,JULIO,63.69,425.3,CIUDAD DE MÉXICO,BENITO JUAREZ,VALLE DE MÉXICO CENTRO
10,484,2023,ENERO,1.0665,1.7602,2.0551,624,2023,AGOSTO,63.69,421.05,CIUDAD DE MÉXICO,BENITO JUAREZ,VALLE DE MÉXICO CENTRO
10,484,2023,ENERO,1.0665,1.7602,2.0551,712,2023,SEPTIEMBRE,63.69,416.86,CIUDAD DE MÉXICO,BENITO JUAREZ,VALLE DE MÉXICO CENTRO
10,484,2023,ENERO,1.0665,1.7602,2.0551,800,2023,OCTUBRE,63.69,417.51,CIUDAD DE MÉXICO,BENITO JUAREZ,VALLE DE MÉXICO CENTRO
10,484,2023,ENERO,1.0665,1.7602,2.0551,888,2023,NOVIEMBRE,63.69,411.88,CIUDAD DE MÉXICO,BENITO JUAREZ,VALLE DE MÉXICO CENTRO
10,484,2023,ENERO,1.0665,1.7602,2.0551,976,2023,DICIEMBRE,63.69,408.69,CIUDAD DE MÉXICO,BENITO JUAREZ,VALLE DE MÉXICO CENTRO
