id_tarifa,id_region,anio_x,mes_x,base,intermedia,punta,id_infraestructura,anio_y,mes_y,distribucion,capacidad,estado,municipio,division
160,546,2024,FEBRERO,0.9877,1.5894,1.763,506,2024,JUNIO,94.27,408.47,SINALOA,AHOME,NOROESTE
160,546,2024,FEBRERO,0.9877,1.5894,1.763,594,2024,JULIO,94.27,420.02,SINALOA,AHOME,NOROESTE
160,546,2024,FEBRERO,0.9877,1.5894,1.763,682,2024,AGOSTO,94.27,423.67,SINALOA,AHOME,NOROESTE
160,546,2024,FEBRERO,0.9877,1.5894,1.763,770,2024,SEPTIEMBRE,94.27,423.69,SINALOA,AHOME,NOROESTE
160,546,2024,FEBRERO,0.9877,1.5894,1.763,858,2024,OCTUBRE,94.27,423.7,SINALOA,AHOME,NOROESTE
160,546,2024,FEBRERO,0.9877,1.5894,1.763,946,2024,NOVIEMBRE,94.27,423.69,SINALOA,AHOME,NOROESTE
161,547,2024,FEBRERO,1.0332,1.8524,2.0856,73,2024,ENERO,166.57,401.05,SINALOA,ESCUINAPA,JALISCO
161,547,2024,FEBRERO,1.0332,1.8524,2.0856,161,2024,FEBRERO,166.57,403.37,SINALOA,ESCUINAPA,JALISCO
161,547,2024,FEBRERO,1.0332,1.8524,2.0856,249,2024,MARZO,166.57,408.46,SINALOA,ESCUINAPA,JALISCO
161,547,2024,FEBRERO,1.0332,1.8524,2.0856,333,2024,ABRIL,166.57,408.47,SINALOA,ESCUINAPA,JALISCO
161,547,2024,FEBRERO,1.0332,1.8524,2.0856,419,2024,MAYO,166.57,408.47,SINALOA,ESCUINAPA,JALISCO
161,547,2024,FEBRERO,1.0332,1.8524,2.0856,507,2024,JUNIO,166.57,408.47,SINALOA,ESCUINAPA,JALISCO
161,547,2024,FEBRERO,1.0332,1.8524,2.0856,595,2024,JULIO,166.57,420.02,SINALOA,ESCUINAPA,JALISCO
161,547,2024,FEBRERO,1.0332,1.8524,2.0856,683,2024,AGOSTO,166.57,423.67,SINALOA,ESCUINAPA,JALISCO
161,547,2024,FEBRERO,1.0332,1.8524,2.0856,771,2024,SEPTIEMBRE,166.57,423.69,SINALOA,ESCUINAPA,JALISCO
161,547,2024,FEBRERO,1.0332,1.8524,2.0856,859,2024,OCTUBRE,166.57,423.7,SINALOA,ESCUINAPA,JALISCO
161,547,2024,FEBRERO,1.0332,1.8524,2.0856,947,2024,NOVIEMBRE,166.57,423.69,SINALOA,ESCUINAPA,JALISCO
162,548,2024,FEBRERO,0.9877,1.5894,1.763,74,2024,ENERO,94.27,401.05,SONORA,ACONCHI,NOROESTE
162,548,2024,FEBRERO,0.9877,1.5894,1.763,162,2024,FEBRERO,94.27,403.37,SONORA,ACONCHI,NOROESTE
162,548,2024,FEBRERO,0.9877,1.5894,1.763,250,2024,MARZO,94.27,408.46,SONORA,ACONCHI,NOROESTE
162,548,2024,FEBRERO,0.9877,1.5894,1.763,334,2024,ABRIL,94.27,408.47,SONORA,ACONCHI,NOROESTE
162,548,2024,FEBRERO,0.9877,1.5894,1.763,420,2024,MAYO,94.27,408.47,SONORA,ACONCHI,NOROESTE
162,548,2024,FEBRERO,0.9877,1.5894,1.763,508,2024,JUNIO,94.27,408.47,SONORA,ACONCHI,NOROESTE
162,548,2024,FEBRERO,0.9877,1.5894,1.763,596,2024,JULIO,94.27,420.02,SONORA,ACONCHI,NOROESTE
162,548,2024,FEBRERO,0.9877,1.5894,1.763,684,2024,AGOSTO,94.27,423.67,SONORA,ACONCHI,NOROESTE
162,548,2024,FEBRERO,0.9877,1.5894,1.763,772,2024,SEPTIEMBRE,94.27,423.69,SONORA,ACONCHI,NOROESTE
162,548,2024,FEBRERO,0.9877,1.5894,1.763,860,2024,OCTUBRE,94.27,423.7,SONORA,ACONCHI,NOROESTE
162,548,2024,FEBRERO,0.9877,1.5894,1.763,948,2024,NOVIEMBRE,94.27,423.69,SONORA,ACONCHI,NOROESTE
163,549,2024,FEBRERO,0.6193,0.9676,1.3098,75,2024,ENERO,93.44,366.07,SONORA,PUERTO PENASCO,BAJA CALIFORNIA
163,549,2024,FEBRERO,0.6193,0.9676,1.3098,163,2024,FEBRERO,93.44,368.19,SONORA,PUERTO PENASCO,BAJA CALIFORNIA
163,549,2024,FEBRERO,0.6193,0.9676,1.3098,251,2024,MARZO,93.44,372.83,SONORA,PUERTO PENASCO,BAJA CALIFORNIA
163,549,2024,FEBRERO,0.6193,0.9676,1.3098,335,2024,ABRIL,93.44,372.84,SONORA,PUERTO PENASCO,BAJA CALIFORNIA
163,549,2024,FEBRERO,0.6193,0.9676,1.3098,421,2024,MAYO,93.44,372.85,SONORA,PUERTO PENASCO,BAJA CALIFORNIA
163,549,2024,FEBRERO,0.6193,0.9676,1.3098,509,2024,JUNIO,93.44,372.85,SONORA,PUERTO PENASCO,BAJA CALIFORNIA
163,549,2024,FEBRERO,0.6193,0.9676,1.3098,597,2024,JULIO,93.44,383.39,SONORA,PUERTO PENASCO,BAJA CALIFORNIA
163,549,2024,FEBRERO,0.6193,0.9676,1.3098,685,2024,AGOSTO,93.44,386.71,SONORA,PUERTO PENASCO,BAJA CALIFORNIA
163,549,2024,FEBRERO,0.6193,0.9676,1.3098,773,2024,SEPTIEMBRE,93.44,386.73,SONORA,PUERTO PENASCO,BAJA CALIFORNIA
163,549,2024,FEBRERO,0.6193,0.9676,1.3098,861,2024,OCTUBRE,93.44,386.75,SONORA,PUERTO PENASCO,BAJA CALIFORNIA
163,549,2024,FEBRERO,0.6193,0.9676,1.3098,949,2024,NOVIEMBRE,93.44,386.74,SONORA,PUERTO PENASCO,BAJA CALIFORNIA
164,550,2024,FEBRERO,1.03,1.7956,2.0152,76,2024,ENERO,147.01,352.76,TABASCO,BALANCAN,SURESTE
164,550,2024,FEBRERO,1.03,1.7956,2.0152,164,2024,FEBRERO,147.01,354.81,TABASCO,BALANCAN,SURESTE
164,550,2024,FEBRERO,1.03,1.7956,2.0152,252,2024,MARZO,147.01,359.28,TABASCO,BALANCAN,SURESTE
164,550,2024,FEBRERO,1.03,1.7956,2.0152,336,2024,ABRIL,147.01,359.29,TABASCO,BALANCAN,SURESTE
164,550,2024,FEBRERO,1.03,1.7956,2.0152,422,2024,MAYO,147.01,359.3,TABASCO,BALANCAN,SURESTE
164,550,2024,FEBRERO,1.03,1.7956,2.0152,510,2024,JUNIO,147.01,359.3,TABASCO,BALANCAN,SURESTE
164,550,2024,FEBRERO,1.03,1.7956,2.0152,598,2024,JULIO,147.01,369.45,TABASCO,BALANCAN,SURESTE
164,550,2024,FEBRERO,1.03,1.7956,2.0152,686,2024,AGOSTO,147.01,372.66,TABASCO,BALANCAN,SURESTE
164,550,2024,FEBRERO,1.03,1.7956,2.0152,774,2024,SEPTIEMBRE,147.01,372.68,TABASCO,BALANCAN,SURESTE
164,550,2024,FEBRERO,1.03,1.7956,2.0152,862,2024,OCTUBRE,147.01,372.69,TABASCO,BALANCAN,SURESTE
164,550,2024,FEBRERO,1.03,1.7956,2.0152,950,2024,NOVIEMBRE,147.01,372.68,TABASCO,BALANCAN,SURESTE
165,551,2024,FEBRERO,0.9459,1.6712,1.8786,77,2024,ENERO,210.41,368.12,TABASCO,HUIMANGUILLO,ORIENTE
165,551,2024,FEBRERO,0.9459,1.6712,1.8786,165,2024,FEBRERO,210.41,370.25,TABASCO,HUIMANGUILLO,ORIENTE
165,551,2024,FEBRERO,0.9459,1.6712,1.8786,253,2024,MARZO,210.41,374.92,TABASCO,HUIMANGUILLO,ORIENTE
165,551,2024,FEBRERO,0.9459,1.6712,1.8786,337,2024,ABRIL,210.41,374.93,TABASCO,HUIMANGUILLO,ORIENTE
165,551,2024,FEBRERO,0.9459,1.6712,1.8786,423,2024,MAYO,210.41,374.94,TABASCO,HUIMANGUILLO,ORIENTE
165,551,2024,FEBRERO,0.9459,1.6712,1.8786,511,2024,JUNIO,210.41,374.94,TABASCO,HUIMANGUILLO,ORIENTE
165,551,2024,FEBRERO,0.9459,1.6712,1.8786,599,2024,JULIO,210.41,385.54,TABASCO,HUIMANGUILLO,ORIENTE
165,551,2024,FEBRERO,0.9459,1.6712,1.8786,687,2024,AGOSTO,210.41,388.88,TABASCO,HUIMANGUILLO,ORIENTE
165,551,2024,FEBRERO,0.9459,1.6712,1.8786,775,2024,SEPTIEMBRE,210.41,388.9,TABASCO,HUIMANGUILLO,ORIENTE
165,551,2024,FEBRERO,0.9459,1.6712,1.8786,863,2024,OCTUBRE,210.41,388.92,TABASCO,HUIMANGUILLO,ORIENTE
165,551,2024,FEBRERO,0.9459,1.6712,1.8786,951,2024,NOVIEMBRE,210.41,388.9,TABASCO,HUIMANGUILLO,ORIENTE
166,552,2024,FEBRERO,1.0192,1.7309,2.0075,78,2024,ENERO,129.27,401.05,TAMAULIPAS,BURGOS,GOLFO CENTRO Y GOLFO NORTE
166,552,2024,FEBRERO,1.0192,1.7309,2.0075,166,2024,FEBRERO,129.27,403.37,TAMAULIPAS,BURGOS,GOLFO CENTRO Y GOLFO NORTE
166,552,2024,FEBRERO,1.0192,1.7309,2.0075,254,2024,MARZO,129.27,408.46,TAMAULIPAS,BURGOS,GOLFO CENTRO Y GOLFO NORTE
166,552,2024,FEBRERO,1.0192,1.7309,2.0075,338,2024,ABRIL,129.27,408.47,TAMAULIPAS,BURGOS,GOLFO CENTRO Y GOLFO NORTE
166,552,2024,FEBRERO,1.0192,1.7309,2.0075,424,2024,MAYO,129.27,408.47,TAMAULIPAS,BURGOS,GOLFO CENTRO Y GOLFO NORTE
166,552,2024,FEBRERO,1.0192,1.7309,2.0075,512,2024,JUNIO,129.27,408.47,TAMAULIPAS,BURGOS,GOLFO CENTRO Y GOLFO NORTE
166,552,2024,FEBRERO,1.0192,1.7309,2.0075,600,2024,JULIO,129.27,420.02,TAMAULIPAS,BURGOS,GOLFO CENTRO Y GOLFO NORTE
166,552,2024,FEBRERO,1.0192,1.7309,2.0075,688,2024,AGOSTO,129.27,423.67,TAMAULIPAS,BURGOS,GOLFO CENTRO Y GOLFO NORTE
166,552,2024,FEBRERO,1.0192,1.7309,2.0075,776,2024,SEPTIEMBRE,129.27,423.69,TAMAULIPAS,BURGOS,GOLFO CENTRO Y GOLFO NORTE
166,552,2024,FEBRERO,1.0192,1.7309,2.0075,864,2024,OCTUBRE,129.27,423.7,TAMAULIPAS,BURGOS,GOLFO CENTRO Y GOLFO NORTE
166,552,2024,FEBRERO,1.0192,1.7309,2.0075,952,2024,NOVIEMBRE,129.27,423.69,TAMAULIPAS,BURGOS,GOLFO CENTRO Y GOLFO NORTE
167,553,2024,FEBRERO,1.0407,1.6213,1.7604,79,2024,ENERO,60.03,410.85,TAMAULIPAS,CAMARGO,GOLFO NORTE
167,553,2024,FEBRERO,1.0407,1.6213,1.7604,167,2024,FEBRERO,60.03,413.22,TAMAULIPAS,CAMARGO,GOLFO NORTE
167,553,2024,FEBRERO,1.0407,1.6213,1.7604,255,2024,MARZO,60.03,418.44,TAMAULIPAS,CAMARGO,GOLFO NORTE
167,553,2024,FEBRERO,1.0407,1.6213,1.7604,339,2024,ABRIL,60.03,418.45,TAMAULIPAS,CAMARGO,GOLFO NORTE
167,553,2024,FEBRERO,1.0407,1.6213,1.7604,425,2024,MAYO,60.03,418.46,TAMAULIPAS,CAMARGO,GOLFO NORTE
167,553,2024,FEBRERO,1.0407,1.6213,1.7604,513,2024,JUNIO,60.03,418.45,TAMAULIPAS,CAMARGO,GOLFO NORTE
167,553,2024,FEBRERO,1.0407,1.6213,1.7604,601,2024,JULIO,60.03,430.29,TAMAULIPAS,CAMARGO,GOLFO NORTE
167,553,2024,FEBRERO,1.0407,1.6213,1.7604,689,2024,AGOSTO,60.03,434.02,TAMAULIPAS,CAMARGO,GOLFO NORTE
167,553,2024,FEBRERO,1.0407,1.6213,1.7604,777,2024,SEPTIEMBRE,60.03,434.04,TAMAULIPAS,CAMARGO,GOLFO NORTE
167,553,2024,FEBRERO,1.0407,1.6213,1.7604,865,2024,OCTUBRE,60.03,434.06,TAMAULIPAS,CAMARGO,GOLFO NORTE
167,553,2024,FEBRERO,1.0407,1.6213,1.7604,953,2024,NOVIEMBRE,60.03,434.04,TAMAULIPAS,CAMARGO,GOLFO NORTE
168,554,2024,FEBRERO,1.0703,1.9216,2.1702,80,2024,ENERO,155.26,397.32,TLAXCALA,ACUAMANALA DE MIGUEL HIDALGO,CENTRO ORIENTE
168,554,2024,FEBRERO,1.0703,1.9216,2.1702,168,2024,FEBRERO,155.26,399.63,TLAXCALA,ACUAMANALA DE MIGUEL HIDALGO,CENTRO ORIENTE
168,554,2024,FEBRERO,1.0703,1.9216,2.1702,256,2024,MARZO,155.26,404.67,TLAXCALA,ACUAMANALA DE MIGUEL HIDALGO,CENTRO ORIENTE
168,554,2024,FEBRERO,1.0703,1.9216,2.1702,340,2024,ABRIL,155.26,404.68,TLAXCALA,ACUAMANALA DE MIGUEL HIDALGO,CENTRO ORIENTE
168,554,2024,FEBRERO,1.0703,1.9216,2.1702,426,2024,MAYO,155.26,404.68,TLAXCALA,ACUAMANALA DE MIGUEL HIDALGO,CENTRO ORIENTE
168,554,2024,FEBRERO,1.0703,1.9216,2.1702,514,2024,JUNIO,155.26,404.68,TLAXCALA,ACUAMANALA DE MIGUEL HIDALGO,CENTRO ORIENTE
168,554,2024,FEBRERO,1.0703,1.9216,2.1702,602,2024,JULIO,155.26,416.12,TLAXCALA,ACUAMANALA DE MIGUEL HIDALGO,CENTRO ORIENTE
168,554,2024,FEBRERO,1.0703,1.9216,2.1702,690,2024,AGOSTO,155.26,419.73,TLAXCALA,ACUAMANALA DE MIGUEL HIDALGO,CENTRO ORIENTE
168,554,2024,FEBRERO,1.0703,1.9216,2.1702,778,2024,SEPTIEMBRE,155.26,419.76,TLAXCALA,ACUAMANALA DE MIGUEL HIDALGO,CENTRO ORIENTE
168,554,2024,FEBRERO,1.0703,1.9216,2.1702,866,2024,OCTUBRE,155.26,419.77,TLAXCALA,ACUAMANALA DE MIGUEL HIDALGO,CENTRO ORIENTE
168,554,2024,FEBRERO,1.0703,1.9216,2.1702,954,2024,NOVIEMBRE,155.26,419.76,TLAXCALA,ACUAMANALA DE MIGUEL HIDALGO,CENTRO ORIENTE
169,555,2024,FEBRERO,0.9459,1.6712,1.8786,81,2024,ENERO,210.41,368.12,VERACRUZ,ACAJETE,ORIENTE
169,555,2024,FEBRERO,0.9459,1.6712,1.8786,169,2024,FEBRERO,210.41,370.25,VERACRUZ,ACAJETE,ORIENTE
169,555,2024,FEBRERO,0.9459,1.6712,1.8786,257,2024,MARZO,210.41,374.92,VERACRUZ,ACAJETE,ORIENTE
169,555,2024,FEBRERO,0.9459,1.6712,1.8786,341,2024,ABRIL,210.41,374.93,VERACRUZ,ACAJETE,ORIENTE
169,555,2024,FEBRERO,0.9459,1.6712,1.8786,427,2024,MAYO,210.41,374.94,VERACRUZ,ACAJETE,ORIENTE
169,555,2024,FEBRERO,0.9459,1.6712,1.8786,515,2024,JUNIO,210.41,374.94,VERACRUZ,ACAJETE,ORIENTE
169,555,2024,FEBRERO,0.9459,1.6712,1.8786,603,2024,JULIO,210.41,385.54,VERACRUZ,ACAJETE,ORIENTE
169,555,2024,FEBRERO,0.9459,1.6712,1.8786,691,2024,AGOSTO,210.41,388.88,VERACRUZ,ACAJETE,ORIENTE
169,555,2024,FEBRERO,0.9459,1.6712,1.8786,779,2024,SEPTIEMBRE,210.41,388.9,VERACRUZ,ACAJETE,ORIENTE
169,555,2024,FEBRERO,0.9459,1.6712,1.8786,867,2024,OCTUBRE,210.41,388.92,VERACRUZ,ACAJETE,ORIENTE
169,555,2024,FEBRERO,0.9459,1.6712,1.8786,955,2024,NOVIEMBRE,210.41,388.9,VERACRUZ,ACAJETE,ORIENTE
170,556,2024,FEBRERO,1.0703,1.9216,2.1702,82,2024,ENERO,155.26,397.32,VERACRUZ,ACULTZINGO,CENTRO ORIENTE
170,556,2024,FEBRERO,1.0703,1.9216,2.1702,170,2024,FEBRERO,155.26,399.63,VERACRUZ,ACULTZINGO,CENTRO ORIENTE
170,556,2024,FEBRERO,1.0703,1.9216,2.1702,258,2024,MARZO,155.26,404.67,VERACRUZ,ACULTZINGO,CENTRO ORIENTE
170,556,2024,FEBRERO,1.0703,1.9216,2.1702,342,2024,ABRIL,155.26,404.68,VERACRUZ,ACULTZINGO,CENTRO ORIENTE
170,556,2024,FEBRERO,1.0703,1.9216,2.1702,428,2024,MAYO,155.26,404.68,VERACRUZ,ACULTZINGO,CENTRO ORIENTE
170,556,2024,FEBRERO,1.0703,1.9216,2.1702,516,2024,JUNIO,155.26,404.68,VERACRUZ,ACULTZINGO,CENTRO ORIENTE
170,556,2024,FEBRERO,1.0703,1.9216,2.1702,604,2024,JULIO,155.26,416.12,VERACRUZ,ACULTZINGO,CENTRO ORIENTE
170,556,2024,FEBRERO,1.0703,1.9216,2.1702,692,2024,AGOSTO,155.26,419.73,VERACRUZ,ACULTZINGO,CENTRO ORIENTE
170,556,2024,FEBRERO,1.0703,1.9216,2.1702,780,2024,SEPTIEMBRE,155.26,419.76,VERACRUZ,ACULTZINGO,CENTRO ORIENTE
170,556,2024,FEBRERO,1.0703,1.9216,2.1702,868,2024,OCTUBRE,155.26,419.77,VERACRUZ,ACULTZINGO,CENTRO ORIENTE
170,556,2024,FEBRERO,1.0703,1.9216,2.1702,956,2024,NOVIEMBRE,155.26,419.76,VERACRUZ,ACULTZINGO,CENTRO ORIENTE
171,557,2024,FEBRERO,1.0192,1.7309,2.0075,83,2024,ENERO,129.27,401.05,VERACRUZ,CHALMA,GOLFO CENTRO Y ORIENTE
171,557,2024,FEBRERO,1.0192,1.7309,2.0075,171,2024,FEBRERO,129.27,403.37,VERACRUZ,CHALMA,GOLFO CENTRO Y ORIENTE
171,557,2024,FEBRERO,1.0192,1.7309,2.0075,259,2024,MARZO,129.27,408.46,VERACRUZ,CHALMA,GOLFO CENTRO Y ORIENTE
171,557,2024,FEBRERO,1.0192,1.7309,2.0075,343,2024,ABRIL,129.27,408.47,VERACRUZ,CHALMA,GOLFO CENTRO Y ORIENTE
171,557,2024,FEBRERO,1.0192,1.7309,2.0075,429,2024,MAYO,129.27,408.47,VERACRUZ,CHALMA,GOLFO CENTRO Y ORIENTE
171,557,2024,FEBRERO,1.0192,1.7309,2.0075,517,2024,JUNIO,129.27,408.47,VERACRUZ,CHALMA,GOLFO CENTRO Y ORIENTE
171,557,2024,FEBRERO,1.0192,1.7309,2.0075,605,2024,JULIO,129.27,420.02,VERACRUZ,CHALMA,GOLFO CENTRO Y ORIENTE
171,557,2024,FEBRERO,1.0192,1.7309,2.0075,693,2024,AGOSTO,129.27,423.67,VERACRUZ,CHALMA,GOLFO CENTRO Y ORIENTE
171,557,2024,FEBRERO,1.0192,1.7309,2.0075,781,2024,SEPTIEMBRE,129.27,423.69,VERACRUZ,CHALMA,GOLFO CENTRO Y ORIENTE
171,557,2024,FEBRERO,1.0192,1.7309,2.0075,869,2024,OCTUBRE,129.27,423.7,VERACRUZ,CHALMA,GOLFO CENTRO Y ORIENTE
171,557,2024,FEBRERO,1.0192,1.7309,2.0075,957,2024,NOVIEMBRE,129.27,423.69,VERACRUZ,CHALMA,GOLFO CENTRO Y ORIENTE
172,558,2024,FEBRERO,1.03,1.7956,2.0152,84,2024,ENERO,147.01,352.76,VERACRUZ,LAS CHOAPAS,SURESTE
172,558,2024,FEBRERO,1.03,1.7956,2.0152,172,2024,FEBRERO,147.01,354.81,VERACRUZ,LAS CHOAPAS,SURESTE
172,558,2024,FEBRERO,1.03,1.7956,2.0152,260,2024,MARZO,147.01,359.28,VERACRUZ,LAS CHOAPAS,SURESTE
172,558,2024,FEBRERO,1.03,1.7956,2.0152,344,2024,ABRIL,147.01,359.29,VERACRUZ,LAS CHOAPAS,SURESTE
172,558,2024,FEBRERO,1.03,1.7956,2.0152,430,2024,MAYO,147.01,359.3,VERACRUZ,LAS CHOAPAS,SURESTE
172,558,2024,FEBRERO,1.03,1.7956,2.0152,518,2024,JUNIO,147.01,359.3,VERACRUZ,LAS CHOAPAS,SURESTE
172,558,2024,FEBRERO,1.03,1.7956,2.0152,606,2024,JULIO,147.01,369.45,VERACRUZ,LAS CHOAPAS,SURESTE
172,558,2024,FEBRERO,1.03,1.7956,2.0152,694,2024,AGOSTO,147.01,372.66,VERACRUZ,LAS CHOAPAS,SURESTE
172,558,2024,FEBRERO,1.03,1.7956,2.0152,782,2024,SEPTIEMBRE,147.01,372.68,VERACRUZ,LAS CHOAPAS,SURESTE
172,558,2024,FEBRERO,1.03,1.7956,2.0152,870,2024,OCTUBRE,147.01,372.69,VERACRUZ,LAS CHOAPAS,SURESTE
172,558,2024,FEBRERO,1.03,1.7956,2.0152,958,2024,NOVIEMBRE,147.01,372.68,VERACRUZ,LAS CHOAPAS,SURESTE
173,559,2024,FEBRERO,1.2596,2.1277,2.3755,85,2024,ENERO,95.44,401.05,YUCATÁN,ABALA,PENINSULAR
173,559,2024,FEBRERO,1.2596,2.1277,2.3755,173,2024,FEBRERO,95.44,403.37,YUCATÁN,ABALA,PENINSULAR
173,559,2024,FEBRERO,1.2596,2.1277,2.3755,261,2024,MARZO,95.44,408.46,YUCATÁN,ABALA,PENINSULAR
173,559,2024,FEBRERO,1.2596,2.1277,2.3755,345,2024,ABRIL,95.44,408.47,YUCATÁN,ABALA,PENINSULAR
173,559,2024,FEBRERO,1.2596,2.1277,2.3755,431,2024,MAYO,95.44,408.47,YUCATÁN,ABALA,PENINSULAR
173,559,2024,FEBRERO,1.2596,2.1277,2.3755,519,2024,JUNIO,95.44,408.47,YUCATÁN,ABALA,PENINSULAR
173,559,2024,FEBRERO,1.2596,2.1277,2.3755,607,2024,JULIO,95.44,420.02,YUCATÁN,ABALA,PENINSULAR
173,559,2024,FEBRERO,1.2596,2.1277,2.3755,695,2024,AGOSTO,95.44,423.67,YUCATÁN,ABALA,PENINSULAR
173,559,2024,FEBRERO,1.2596,2.1277,2.3755,783,2024,SEPTIEMBRE,95.44,423.69,YUCATÁN,ABALA,PENINSULAR
173,559,2024,FEBRERO,1.2596,2.1277,2.3755,871,2024,OCTUBRE,95.44,423.7,YUCATÁN,ABALA,PENINSULAR
173,559,2024,FEBRERO,1.2596,2.1277,2.3755,959,2024,NOVIEMBRE,95.44,423.69,YUCATÁN,ABALA,PENINSULAR
174,560,2024,FEBRERO,1.0753,1.918,2.1867,86,2024,ENERO,101.75,401.05,ZACATECAS,APOZOL,BAJÍO
174,560,2024,FEBRERO,1.0753,1.918,2.1867,174,2024,FEBRERO,101.75,403.37,ZACATECAS,APOZOL,BAJÍO
174,560,2024,FEBRERO,1.0753,1.918,2.1867,262,2024,MARZO,101.75,408.46,ZACATECAS,APOZOL,BAJÍO
174,560,2024,FEBRERO,1.0753,1.918,2.1867,346,2024,ABRIL,101.75,408.47,ZACATECAS,APOZOL,BAJÍO
174,560,2024,FEBRERO,1.0753,1.918,2.1867,432,2024,MAYO,101.75,408.47,ZACATECAS,APOZOL,BAJÍO
174,560,2024,FEBRERO,1.0753,1.918,2.1867,520,2024,JUNIO,101.75,408.47,ZACATECAS,APOZOL,BAJÍO
174,560,2024,FEBRERO,1.0753,1.918,2.1867,608,2024,JULIO,101.75,420.02,ZACATECAS,APOZOL,BAJÍO
174,560,2024,FEBRERO,1.0753,1.918,2.1867,696,2024,AGOSTO,101.75,423.67,ZACATECAS,APOZOL,BAJÍO
174,560,2024,FEBRERO,1.0753,1.918,2.1867,784,2024,SEPTIEMBRE,101.75,423.69,ZACATECAS,APOZOL,BAJÍO
174,560,2024,FEBRERO,1.0753,1.918,2.1867,872,2024,OCTUBRE,101.75,423.7,ZACATECAS,APOZOL,BAJÍO
174,560,2024,FEBRERO,1.0753,1.918,2.1867,960,2024,NOVIEMBRE,101.75,423.69,ZACATECAS,APOZOL,BAJÍO
175,561,2024,FEBRERO,1.0332,1.8524,2.0856,87,2024,ENERO,166.57,401.05,ZACATECAS,APULCO,JALISCO
175,561,2024,FEBRERO,1.0332,1.8524,2.0856,175,2024,FEBRERO,166.57,403.37,ZACATECAS,APULCO,JALISCO
175,561,2024,FEBRERO,1.0332,1.8524,2.0856,263,2024,MARZO,166.57,408.46,ZACATECAS,APULCO,JALISCO
175,561,2024,FEBRERO,1.0332,1.8524,2.0856,347,2024,ABRIL,166.57,408.47,ZACATECAS,APULCO,JALISCO
175,561,2024,FEBRERO,1.0332,1.8524,2.0856,433,2024,MAYO,166.57,408.47,ZACATECAS,APULCO,JALISCO
175,561,2024,FEBRERO,1.0332,1.8524,2.0856,521,2024,JUNIO,166.57,408.47,ZACATECAS,APULCO,JALISCO
175,561,2024,FEBRERO,1.0332,1.8524,2.0856,609,2024,JULIO,166.57,420.02,ZACATECAS,APULCO,JALISCO
175,561,2024,FEBRERO,1.0332,1.8524,2.0856,697,2024,AGOSTO,166.57,423.67,ZACATECAS,APULCO,JALISCO
175,561,2024,FEBRERO,1.0332,1.8524,2.0856,785,2024,SEPTIEMBRE,166.57,423.69,ZACATECAS,APULCO,JALISCO
175,561,2024,FEBRERO,1.0332,1.8524,2.0856,873,2024,OCTUBRE,166.57,423.7,ZACATECAS,APULCO,JALISCO
175,561,2024,FEBRERO,1.0332,1.8524,2.0856,961,2024,NOVIEMBRE,166.57,423.69,ZACATECAS,APULCO,JALISCO
176,562,2024,FEBRERO,1.0753,1.918,2.1867,88,2024,ENERO,101.75,401.05,ZACATECAS,CONCEPCION DEL ORO,BAJÍO Y GOLFO CENTRO
176,562,2024,FEBRERO,1.0753,1.918,2.1867,176,2024,FEBRERO,101.75,403.37,ZACATECAS,CONCEPCION DEL ORO,BAJÍO Y GOLFO CENTRO
176,562,2024,FEBRERO,1.0753,1.918,2.1867,264,2024,MARZO,101.75,408.46,ZACATECAS,CONCEPCION DEL ORO,BAJÍO Y GOLFO CENTRO
176,562,2024,FEBRERO,1.0753,1.918,2.1867,348,2024,ABRIL,101.75,408.47,ZACATECAS,CONCEPCION DEL ORO,BAJÍO Y GOLFO CENTRO
176,562,2024,FEBRERO,1.0753,1.918,2.1867,434,2024,MAYO,101.75,408.47,ZACATECAS,CONCEPCION DEL ORO,BAJÍO Y GOLFO CENTRO
176,562,2024,FEBRERO,1.0753,1.918,2.1867,522,2024,JUNIO,101.75,408.47,ZACATECAS,CONCEPCION DEL ORO,BAJÍO Y GOLFO CENTRO
176,562,2024,FEBRERO,1.0753,1.918,2.1867,610,2024,JULIO,101.75,420.02,ZACATECAS,CONCEPCION DEL ORO,BAJÍO Y GOLFO CENTRO
176,562,2024,FEBRERO,1.0753,1.918,2.1867,698,2024,AGOSTO,101.75,423.67,ZACATECAS,CONCEPCION DEL ORO,BAJÍO Y GOLFO CENTRO
176,562,2024,FEBRERO,1.0753,1.918,2.1867,786,2024,SEPTIEMBRE,101.75,423.69,ZACATECAS,CONCEPCION DEL ORO,BAJÍO Y GOLFO CENTRO
176,562,2024,FEBRERO,1.0753,1.918,2.1867,874,2024,OCTUBRE,101.75,423.7,ZACATECAS,CONCEPCION DEL ORO,BAJÍO Y GOLFO CENTRO
176,562,2024,FEBRERO,1.0753,1.918,2.1867,962,2024,NOVIEMBRE,101.75,423.69,ZACATECAS,CONCEPCION DEL ORO,BAJÍO Y GOLFO CENTRO
177,475,2024,MARZO,1.0865,1.9398,2.2119,1,2024,ENERO,101.75,401.05,AGUASCALIENTES,AGUASCALIENTES,BAJÍO
177,475,2024,MARZO,1.0865,1.9398,2.2119,89,2024,FEBRERO,101.75,403.37,AGUASCALIENTES,AGUASCALIENTES,BAJÍO
177,475,2024,MARZO,1.0865,1.9398,2.2119,177,2024,MARZO,101.75,408.46,AGUASCALIENTES,AGUASCALIENTES,BAJÍO
