"id_region","estado","municipio","division"
1082,"VERACRUZ","TAMPICO ALTO","GOLFO CENTRO"
1691,"VERACRUZ","TANTIMA","GOLFO CENTRO"
1480,"VERACRUZ","TANTOYUCA","GOLFO CENTRO"
1481,"VERACRUZ","TANTOYUCA","GOLFO CENTRO Y ORIENTE"
1495,"VERACRUZ","TEOCELO","ORIENTE"
1494,"VERACRUZ","TEPETZINTLA","ORIENTE"
1701,"VERACRUZ","TEQUILA","ORIENTE"
1125,"VERACRUZ","TEZONAPA","ORIENTE"
1478,"VERACRUZ","TIERRA BLANCA","ORIENTE"
1692,"VERACRUZ","TLACOTALPAN","ORIENTE"
1126,"VERACRUZ","TLALIXCOYAN","ORIENTE"
1487,"VERACRUZ","TOTUTLA","ORIENTE"
1114,"VERACRUZ","TUXPAN","ORIENTE"
1088,"VERACRUZ","TUXTILLA","ORIENTE"
1123,"VERACRUZ","UXPANAPA","ORIENTE"
1689,"VERACRUZ","VEGA DE ALATORRE","ORIENTE"
1121,"VERACRUZ","VILLA ALDAMA","ORIENTE"
1096,"VERACRUZ","XALAPA","ORIENTE"
1113,"VERACRUZ","XICO","ORIENTE"
1486,"VERACRUZ","ZONGOLICA","ORIENTE"
1496,"VERACRUZ","ZONTECOMATLAN DE LOPEZ Y FUENT","GOLFO CENTRO"
1497,"VERACRUZ","ZONTECOMATLAN DE LOPEZ Y FUENT","GOLFO CENTRO Y ORIENTE"
1157,"YUCATÁN","ABALA","PENINSULAR"
1141,"YUCATÁN","ACANCEH","PENINSULAR"
1510,"YUCATÁN","AKIL","PENINSULAR"
1151,"YUCATÁN","CALOTMUL","PENINSULAR"
1128,"YUCATÁN","CANSAHCAB","PENINSULAR"
1154,"YUCATÁN","CELESTUN","PENINSULAR"
1508,"YUCATÁN","CHANKOM","PENINSULAR"
1502,"YUCATÁN","CHAPAB","PENINSULAR"
1707,"YUCATÁN","CHEMAX","PENINSULAR"
1133,"YUCATÁN","CHICHIMILA","PENINSULAR"
1149,"YUCATÁN","CHICXULUB PUEBLO","PENINSULAR"
1708,"YUCATÁN","CHOCHOLA","PENINSULAR"
1158,"YUCATÁN","CHUMAYEL","PENINSULAR"
1503,"YUCATÁN","CONKAL","PENINSULAR"
1713,"YUCATÁN","CUNCUNUL","PENINSULAR"
1164,"YUCATÁN","CUZAMA","PENINSULAR"
1171,"YUCATÁN","DZEMUL","PENINSULAR"
1139,"YUCATÁN","DZIDZANTUN","PENINSULAR"
1174,"YUCATÁN","DZILAM DE BRAVO","PENINSULAR"
1162,"YUCATÁN","ESPITA","PENINSULAR"
1138,"YUCATÁN","HALACHO","PENINSULAR"
1159,"YUCATÁN","HOCTUN","PENINSULAR"
1714,"YUCATÁN","HOMUN","PENINSULAR"
1132,"YUCATÁN","HUHI","PENINSULAR"
1131,"YUCATÁN","HUNUCMA","PENINSULAR"
1511,"YUCATÁN","IXIL","PENINSULAR"
1167,"YUCATÁN","KANASIN","PENINSULAR"
1504,"YUCATÁN","KANTUNIL","PENINSULAR"
1135,"YUCATÁN","KAUA","PENINSULAR"
1516,"YUCATÁN","KOPOMA","PENINSULAR"
1512,"YUCATÁN","MAMA","PENINSULAR"
1147,"YUCATÁN","MANI","PENINSULAR"
1143,"YUCATÁN","MAXCANU","PENINSULAR"
1711,"YUCATÁN","MAYAPAN","PENINSULAR"
1513,"YUCATÁN","MOCOCHA","PENINSULAR"
1145,"YUCATÁN","MOTUL","PENINSULAR"
1161,"YUCATÁN","OPICHEN","PENINSULAR"
1175,"YUCATÁN","PANABA","PENINSULAR"
1140,"YUCATÁN","PETO","PENINSULAR"
1163,"YUCATÁN","PROGRESO","PENINSULAR"
1706,"YUCATÁN","QUINTANA ROO","PENINSULAR"
1150,"YUCATÁN","RIO LAGARTOS","PENINSULAR"
1148,"YUCATÁN","SAMAHIL","PENINSULAR"
1160,"YUCATÁN","SANANHCAT","PENINSULAR"
1137,"YUCATÁN","SEYE","PENINSULAR"
1509,"YUCATÁN","SINANCHE","PENINSULAR"
1130,"YUCATÁN","SOTUTA","PENINSULAR"
1710,"YUCATÁN","SUCILA","PENINSULAR"
1506,"YUCATÁN","TAHMEK","PENINSULAR"
1129,"YUCATÁN","TEABO","PENINSULAR"
1153,"YUCATÁN","TECOH","PENINSULAR"
1136,"YUCATÁN","TEKANTO","PENINSULAR"
1173,"YUCATÁN","TEKAX","PENINSULAR"
1172,"YUCATÁN","TELCHAC PUEBLO","PENINSULAR"
1507,"YUCATÁN","TELCHAC PUERTO","PENINSULAR"
1165,"YUCATÁN","TEMAX","PENINSULAR"
1166,"YUCATÁN","TEMOZON","PENINSULAR"
1712,"YUCATÁN","TETIZ","PENINSULAR"
1709,"YUCATÁN","TEYA","PENINSULAR"
1176,"YUCATÁN","TICUL","PENINSULAR"
1146,"YUCATÁN","TIMUCUY","PENINSULAR"
1169,"YUCATÁN","TINUM","PENINSULAR"
1515,"YUCATÁN","TIXCACALCUPUL","PENINSULAR"
1514,"YUCATÁN","TIXKOKOB","PENINSULAR"
1156,"YUCATÁN","TIXMEHUAC","PENINSULAR"
1144,"YUCATÁN","TIXPEHUAL","PENINSULAR"
1127,"YUCATÁN","TIZIMIN","PENINSULAR"
1168,"YUCATÁN","TUNKAS","PENINSULAR"
1170,"YUCATÁN","UAYMA","PENINSULAR"
1505,"YUCATÁN","UCU","PENINSULAR"
1142,"YUCATÁN","UMAN","PENINSULAR"
1152,"YUCATÁN","VALLADOLID","PENINSULAR"
1134,"YUCATÁN","XOCCHEL","PENINSULAR"
1155,"YUCATÁN","YOBAIN","PENINSULAR"
1199,"ZACATECAS","APOZOL","BAJÍO"
1211,"ZACATECAS","APULCO","JALISCO"
1195,"ZACATECAS","ATOLINGA","BAJÍO"
1177,"ZACATECAS","BENITO JUAREZ","BAJÍO"
1186,"ZACATECAS","CALERA","BAJÍO"
1185,"ZACATECAS","CANITAS DE FELIPE PESCADOR","BAJÍO"
1182,"ZACATECAS","CHALCHIHUITES","BAJÍO"
1178,"ZACATECAS","CONCEPCION DEL ORO","BAJÍO Y GOLFO CENTRO"
1189,"ZACATECAS","CUAUHTEMOC","BAJÍO"
1208,"ZACATECAS","EL PLATEADO DE JOAQUIN AMARO","BAJÍO"
1181,"ZACATECAS","EL SALVADOR","BAJÍO"
1223,"ZACATECAS","FRESNILLO","BAJÍO"
1226,"ZACATECAS","GENARO CODINA","BAJÍO"
1197,"ZACATECAS","GENERAL ENRIQUE ESTRADA","BAJÍO"
1521,"ZACATECAS","GENERAL FRANCISCO R. MURGUIA","BAJÍO"
1221,"ZACATECAS","GENERAL PANFILO NATERA","BAJÍO"
1196,"ZACATECAS","GUADALUPE","BAJÍO"
1210,"ZACATECAS","HUANUSCO","BAJÍO"
1203,"ZACATECAS","JALPA","BAJÍO"
1206,"ZACATECAS","JEREZ","BAJÍO"
1180,"ZACATECAS","JIMENEZ DEL TEUL","BAJÍO"
1204,"ZACATECAS","JUAN ALDAMA","BAJÍO"
1215,"ZACATECAS","JUCHIPILA","BAJÍO"
1194,"ZACATECAS","LORETO","BAJÍO"
1207,"ZACATECAS","LUIS MOYA","BAJÍO"
1224,"ZACATECAS","MAZAPIL","BAJÍO Y GOLFO CENTRO"
1193,"ZACATECAS","MELCHOR OCAMPO","BAJÍO"
1192,"ZACATECAS","MEZQUITAL DEL ORO","BAJÍO"
1212,"ZACATECAS","MIGUEL AUZA","BAJÍO"
1520,"ZACATECAS","MOMAX","BAJÍO"
1183,"ZACATECAS","MONTE ESCOBEDO","BAJÍO"
1209,"ZACATECAS","MORELOS","BAJÍO"
1200,"ZACATECAS","MOYAHUA DE ESTRADA","BAJÍO"
1213,"ZACATECAS","NOCHISTLAN DE MEJIA","BAJÍO"
1214,"ZACATECAS","NOCHISTLAN DE MEJIA","JALISCO"
1517,"ZACATECAS","NORIA DE ANGELES","BAJÍO"
1218,"ZACATECAS","OJOCALIENTE","BAJÍO"
1191,"ZACATECAS","PANUCO","BAJÍO"
1220,"ZACATECAS","PINOS","BAJÍO"
1198,"ZACATECAS","SAIN ALTO","BAJÍO"
1190,"ZACATECAS","SOMBRERETE","BAJÍO"
1188,"ZACATECAS","SUSTICACAN","BAJÍO"
1225,"ZACATECAS","TABASCO","BAJÍO"
1518,"ZACATECAS","TEPECHITLAN","BAJÍO"
1216,"ZACATECAS","TEPETONGO","BAJÍO"
1202,"ZACATECAS","TEUL DE GONZALEZ ORTEGA","BAJÍO"
1219,"ZACATECAS","TLALTENANGO DE SANCHEZ ROMAN","BAJÍO"
1187,"ZACATECAS","TRANCOSO","BAJÍO"
1179,"ZACATECAS","TRINIDAD GARCIA DE LA CADENA","BAJÍO"
1201,"ZACATECAS","VALPARAISO","BAJÍO"
1222,"ZACATECAS","VETAGRANDE","BAJÍO"
1184,"ZACATECAS","VILLA DE COS","BAJÍO"
1522,"ZACATECAS","VILLA GARCIA","BAJÍO"
1217,"ZACATECAS","VILLA GONZALEZ ORTEGA","BAJÍO"
1227,"ZACATECAS","VILLA HIDALGO","BAJÍO"
1205,"ZACATECAS","VILLANUEVA","BAJÍO"
1519,"ZACATECAS","ZACATECAS","BAJÍO"
